id,comp1,comp4,semantic_prac1,semantic1_timer_First Click,semantic1_timer_Last Click,semantic1_timer_Page Submit,semantic1_timer_Click Count,Q796_First Click,Q796_Last Click,Q796_Page Submit,Q796_Click Count,phono_pract1,phono1_timer_First Click,phono1_timer_Last Click,phono1_timer_Page Submit,phono1_timer_Click Count,Q797_First Click,Q797_Last Click,Q797_Page Submit,Q797_Click Count,conj_prac1,conj1_timer_First Click,conj1_timer_Last Click,conj1_timer_Page Submit,conj1_timer_Click Count,Q801_First Click,Q801_Last Click,Q801_Page Submit,Q801_Click Count,disj_pract1,distjunct_timer_First Click,distjunct_timer_Last Click,distjunct_timer_Page Submit,distjunct_timer_Click Count,Q800_First Click,Q800_Last Click,Q800_Page Submit,Q800_Click Count,semantic_pract2,Q679_First Click,Q679_Last Click,Q679_Page Submit,Q679_Click Count,Q803_First Click,Q803_Last Click,Q803_Page Submit,Q803_Click Count,phono_pract2,Q683_First Click,Q683_Last Click,Q683_Page Submit,Q683_Click Count,Q805_First Click,Q805_Last Click,Q805_Page Submit,Q805_Click Count,conj_prac2,Q691_First Click,Q691_Last Click,Q691_Page Submit,Q691_Click Count,Q811_First Click,Q811_Last Click,Q811_Page Submit,Q811_Click Count,disj_prac2,Q687_First Click,Q687_Last Click,Q687_Page Submit,Q687_Click Count,Q807_First Click,Q807_Last Click,Q807_Page Submit,Q807_Click Count,semantic_pract3,Q696_First Click,Q696_Last Click,Q696_Page Submit,Q696_Click Count,Q812_First Click,Q812_Last Click,Q812_Page Submit,Q812_Click Count,phono_pract3,Q700_First Click,Q700_Last Click,Q700_Page Submit,Q700_Click Count,Q814_First Click,Q814_Last Click,Q814_Page Submit,Q814_Click Count,conj_prac3,Q708_First Click,Q708_Last Click,Q708_Page Submit,Q708_Click Count,Q818_First Click,Q818_Last Click,Q818_Page Submit,Q818_Click Count,disj_prac3,Q704_First Click,Q704_Last Click,Q704_Page Submit,Q704_Click Count,Q816_First Click,Q816_Last Click,Q816_Page Submit,Q816_Click Count,semantic_prac4,Q713_First Click,Q713_Last Click,Q713_Page Submit,Q713_Click Count,Q820_First Click,Q820_Last Click,Q820_Page Submit,Q820_Click Count,phono_pract4,Q717_First Click,Q717_Last Click,Q717_Page Submit,Q717_Click Count,Q822_First Click,Q822_Last Click,Q822_Page Submit,Q822_Click Count,conj_prac4,Q725_First Click,Q725_Last Click,Q725_Page Submit,Q725_Click Count,Q826_First Click,Q826_Last Click,Q826_Page Submit,Q826_Click Count,disj_prac4,Q721_First Click,Q721_Last Click,Q721_Page Submit,Q721_Click Count,Q824_First Click,Q824_Last Click,Q824_Page Submit,Q824_Click Count,age,gender,gender_5_TEXT,race,race_6_TEXT,spanish,english,fluent-languages,dyslexia,fb,Q866,id,semantic_1,semantic_2,semantic_3,semantic_4,semantic_5,semantic_6,semantic_7,semantic_8,phono_1,phono_2,phono_3,phono_4,phono_5,phono_6,phono_7,phono_8,disj_1,disj_2,disj_3,disj_4,disj_5,disj_6,disj_7,disj_8,conj_1,conj_2,conj_3,conj_4,conj_5,conj_6,conj_7,conj_8
R_7r9VZutwWbjzsZz,TRUE,FALSE,"thriller,horror,action,comedy",6.93,6.93,60.117,1,2.614,2.614,60.118,1,"yellow,yonder,yes",3.099,3.099,60.006,1,2.854,2.854,60.11,1,"eyeliner,eyeshadow",12.599,42.87,60.012,3,7.766,7.766,60.087,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",5.521,5.521,60.118,1,2.761,2.761,60.113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Male,,White,,No,Yes,N/A,No,no,N/A,45722,"1762536862044,shorts,1762536871110,shirt,1762536872938,pants,1762536874171,shoes,1762536875296,scarf,1762536876445,hat,1762536877407,sunglasses,1762536880521,socks,1762536883268,belt,1762536887364,coat,1762536892384,sweatshirt,1762536897381,bracelet,1762536918781,neclace,1762536920521","1762536924510,carbohydrates,1762536937177,protiens,1762536938961,fats,1762536941364,fibers,1762536945377,breakfast,1762536948845,lunch ,1762536950375,dinner,1762536951611,sweet,1762536953821,savory,1762536956988,desert,1762536959396,entree,1762536976126,meal,1762536977367,side,1762536981226",,,,,,,"1762537007789,french,1762537012921,food,1762537015457,foot,1762537016493,football,1762537018184,frisbee,1762537020060,fetch,1762537022377,deild,1762537024167,feild,1762537026030,fry,1762537029040,fancy,1762537034590,farm,1762537036499,fresh,1762537039525,foul,1762537045332,find,1762537047805,free,1762537049238,fall,1762537051191,fake,1762537054445,fade,1762537058137,faith,1762537059602,frown,1762537061330,fan,1762537064654","1762537070361,press,1762537075060,photo,1762537077492,pharmacology,1762537082570,photogropher,1762537089172,pan,1762537091506,paws,1762537093852,present,1762537097865,pastry,1762537100318,pantry,1762537102941,pot,1762537108307,paste,1762537110879,pawn,1762537118942,pool,1762537123601,praise,1762537130043",,,,,,,"1762537330311,nice ,1762537336996,neat,1762537337865,sofa,1762537339119,char,1762537341865,bed,1762537342874,naughty,1762537349882,new,1762537351805,negligable,1762537355611,desk,1762537358306,nightstand,1762537368351,now,1762537371411,no,1762537372875,not,1762537374243,neither,1762537375484,nail,1762537381157,stool,1762537389518","1762537392459,apple,1762537396466,age,1762537397720,agree,1762537400700,all,1762537402057,any,1762537403699,anything,1762537405515,arm,1762537407165,leg,1762537408085,head,1762537409089,foot,1762537410548,clavicle,1762537415299,back,1762537419547,fingers,1762537421462,toes,1762537422327,assign,1762537426298,as,1762537427342,an,1762537431699,and,1762537432563,anywhere,1762537437103,anytime,1762537438416,allign,1762537444988,nose,1762537451334,mouth,1762537452551",,,,,,,"1762537164796,jukebox,1762537224309","1762537228857,hanger,1762537262859,hacksaw,1762537264768,hand saw,1762537266457,hammer,1762537281514",,,,,,
R_1OUXqtI0LoI272a,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",3.156,22.803,60.031,2,2.404,2.404,60.016,1,"yellow,yonder,yes",2.064,2.064,60.027,1,1.48,1.48,60.014,1,"eyeliner,eyeshadow",1.108,1.108,60.127,1,2.558,2.558,60.027,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.84,1.84,60.018,1,2.389,2.389,60.024,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,,White,,No,Yes,None,No,I didn't realize it was timed,None,45102,,,,,"1762633627984,trumpet,1762633635228,cello,1762633637156,violin,1762633639164,piano,1762633640294,bass,1762633641863,french horn,1762633652325,recorder,1762633658814,viola,1762633663907,saxophone,1762633669883,harmonica,1762633675849,harp,1762633679639,flute,1762633683914","1762633691118,shovel,1762633698988,spade,1762633701656,axe,1762633703564,weed whacker,1762633735439,hose,1762633738986,trowel,1762633746386",,,,,,,"1762633766380,nope,1762633775856,nasty,1762633777713,niche,1762633781206,null,1762633797493,number,1762633803279,new,1762633814228,noel,1762633822826","1762633828576,answer,1762633832592,awesome,1762633839087,apple,1762633845496,apricot,1762633848673,attach,1762633855260,animal,1762633858174,attic,1762633863955,archive,1762633869319,arch,1762633871188,after,1762633878113",,,,,,,"1762634090294,cat,1762634096812,dog,1762634097526,frog,1762634099672,lion,1762634102390,mammal,1762634106193,freak,1762634114765,snake,1762634118205,gecko,1762634120639,bat,1762634123541,guinea pic,1762634129507,horse,1762634139582,mule,1762634141295,donkey,1762634142861,flake,1762634146319","1762634152903,place,1762634157884,prance,1762634160846,rocking horse,1762634169656,top,1762634177777,game,1762634182656,price,1762634188447,pace,1762634199000",,,,,,,"1762633914267,shirt,1762633921777,scarf,1762633925054,sleeve,1762633930472,sweater,1762633936395","1762633977876,butter,1762633982213,bread pudding,1762633988196,bread,1762633991266,banana,1762634000032",,
R_114UrlF710l6g2I,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",1.253,56.182,60.016,9,1.205,40.956,60.116,4,"yellow,yonder,yes",0.857,12.455,60.008,3,0.453,43.508,60.007,2,"eyeliner,eyeshadow",1.135,50.692,60.02,5,1.571,11.285,60.014,5,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.157,50.751,60.015,8,1.166,56.988,60.112,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Non-binary,,Asian,,No,Yes,bengali,No,I accidentally put some variations of words,N/A,46076,,,"1762704103549,chair,1762704109052,table,1762704112354,desk,1762704113857,ottoman,1762704116877,cabinet,1762704121449,bench,1762704123034,counter,1762704130008,mirror,1762704133325,sofa,1762704137349,couch,1762704138918,chassis,1762704146977","1762704165800,head,1762704169605,arm,1762704170937,finger,1762704172239,beck,1762704173274,torso,1762704176544,legs,1762704179211,feet,1762704182514,toes,1762704183865,eyes,1762704186335,hair,1762704187932,nose,1762704191017,fingernails,1762704195938,heart,1762704199575,ears,1762704201678,lungs,1762704205499,gallbladder,1762704209585,pancreas,1762704211625,liver,1762704215346,abdomen,1762704220469,diaphragm ,1762704225591",,,,,,,"1762704241784,stupid,1762704244853,sad,1762704245966,sonic,1762704247401,serious,1762704249333,sorr,1762704250666,store,1762704252179,stamp,1762704253798,stim,1762704256431,still,1762704257664,stop,1762704258731,stone,1762704261199,stick,1762704265799,sticky,1762704267449,still,1762704268999,slash,1762704270785,sleep,1762704272119,slump,1762704274235,sly,1762704275668,slit,1762704278033,slur,1762704280100,slurp,1762704283534,scar,1762704287136,star,1762704289217,slay,1762704291105,sharpshame,1762704295454,sharpshooter,1762704298002,shill,1762704300902","1762704303939,boston,1762704307069,bar,1762704308721,barf,1762704312239,barely,1762704313855,but,1762704314888,becuase,1762704317039,boosboosted,1762704321378,boosting,1762704323330,bus,1762704324881,busy,1762704326364,both ,1762704331072,black,1762704334637,box,1762704337238,brat,1762704340239,barf,1762704343289,baby,1762704344819,barbie,1762704346870,been ,1762704351346,bomb ,1762704357019,booking ,1762704359306,bombing,1762704362058",,,,,,,"1762704562540,justicr,1762704566226,guitar,1762704571111,jerk,1762704572895,just,1762704577131,join,1762704578565,xylophone,1762704587518,violin,1762704596039,cello,1762704599074,janitor,1762704603795,jack,1762704605063,jam,1762704611754,flute,1762704615940,flamenco ,1762704620146","1762704624855,house,1762704629421,drill,1762704631138,ratchet,1762704636360,wrench,1762704640399,socket,1762704645588,screwdriver,1762704651495,hammer,1762704655618,how ,1762704659405,hey,1762704661008,hi,1762704662644,heart,1762704664911,harsh,1762704667767,horse,1762704669438,hung,1762704671874,hungry,1762704675880,hang,1762704676981,hertz,1762704681188,hop,1762704684944",,,,,,,,,,,,
R_7cj6rQF86byNChV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3GCjUXBTJZYfZv3,TRUE,FALSE,"thriller,horror,action,comedy",1.45,1.45,60.007,1,1.806,1.806,60.028,1,"yellow,yonder,yes",1.625,1.625,60.122,1,1.075,1.075,60.029,1,"eyeliner,eyeshadow",1.162,1.162,60.041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45105,"1762457111586,pants,1762457116735,shoes,1762457118076,hats,1762457122544,shirts,1762457124933,sweaters,1762457126819,sweatshirts,1762457129598,coats,1762457130975,boots,1762457133672,socks,1762457135404,gloves,1762457139461,beanies,1762457143335,scarfs,1762457145198,dress,1762457154627,skirt,1762457159025,belt,1762457164525","1762457174305,pizza,1762457178540,burger,1762457180339,chicken,1762457182773,rice,1762457183619,steak,1762457184869,beans,1762457187789,potatoes,1762457189679,broccoli,1762457193344,carrots,1762457195993,strawberries,1762457199344,sushi,1762457200985,pork,1762457215504,chips,1762457217834,vegatables,1762457227271,sugar,1762457232059",,,,,,,"1762457251603,fortnite,1762457257271,food,1762457258563,fear,1762457260895,friends,1762457263066,fork,1762457267670,fan,1762457270951,fake,1762457273399,fade,1762457276944,for,1762457279733,four,1762457281421,fleece,1762457289583,fleet,1762457296469,fort,1762457301704,father,1762457306699,fart,1762457309370,fat,1762457311548","1762457313630,person,1762457319095,people,1762457321074,place,1762457322357,pass,1762457328121,pack,1762457330083,pat,1762457332237,pan,1762457336032,past,1762457337604,part,1762457345158,port,1762457348883,please,1762457355818,pear,1762457361015,peer,1762457362060,paw,1762457366224,pads,1762457370066",,,,,,,,,,,,,,,"1762457390837,jug,1762457409293,jingle bells,1762457428404","1762457473054,hammer,1762457478320",,,,,,
R_6EKDAK86L4lzlGa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3j9HDG9IpkV9BEO,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",4.566,4.566,60.008,1,2.641,2.641,60.005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45569,,,"1762455786595,chair,1762455794582,table,1762455796682,desk,1762455798614,ottoman,1762455803647,lamp,1762455820816,couch,1762455827177,loveseat,1762455830231","1762455849332,arm,1762455853815,leg,1762455856711,head,1762455862376,skin,1762455865234,eyes,1762455869457,nose,1762455873396,mouth,1762455875068,ear,1762455877732,feet,1762455881826",,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7tgIHslfxUcwo2G,TRUE,FALSE,"thriller,horror,action,comedy",3.06,3.06,60.008,1,3.358,3.358,60.021,1,"yellow,yonder,yes",1.368,1.368,60.114,1,5.871,5.871,60.017,1,"eyeliner,eyeshadow",1.362,1.362,60.009,1,1.791,1.791,60.014,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.516,1.516,60.127,1,5.288,5.288,60.014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Female,,Asian,,No,No,"Cantonese, Spanish ",No,yes,N/A,45051,"1763089358180,shirt,1763089372029,jeans,1763089383068,sweather,1763089391012,hoodie,1763089398146,jacket,1763089400418,beanie,1763089405758,sock,1763089409969","1763089420864,chips,1763089426616,pizza,1763089429737,pasta,1763089431018,steak,1763089433139,chicken,1763089436951,french fries,1763089449972,cherry,1763089454067,strawberry,1763089456828,apple,1763089457741,banana,1763089459248,peach,1763089463860,plum,1763089465322,shrimp,1763089476763,noodles,1763089479183",,,,,,,"1763089497453,flower,1763089501065,flour,1763089503766,fauna,1763089506506,feign,1763089511581,fright,1763089514117,freight,1763089520315,fast,1763089524097,foam,1763089525737,fool,1763089529498,fur,1763089535183,flick,1763089544829,flimsy,1763089549637,fluid,1763089552568","1763089562304,pasta,1763089569386,pen,1763089572621,penis,1763089577080,poem,1763089581777,pop,1763089586586,poop,1763089587983,plaster,1763089590716,play,1763089593542,plank,1763089595672,pillow,1763089599549,plow,1763089602311,pass,1763089612206",,,,,,,"1763089840706,no,1763089846528,sofa,1763089849141,couch,1763089851472,chair,1763089853210,nothing,1763089857339,new,1763089862890,none,1763089867441,nest,1763089874360,table,1763089879663","1763089903334,apple,1763089916688,astronaut ,1763089921909,asterisk,1763089924171,leg,1763089925721,arm ,1763089926745,head,1763089927744,hand,1763089929180,leg,1763089930850,thigh,1763089932120,toes,1763089934018,fingers,1763089936361,feet,1763089937666,ankle,1763089939117,kneww,1763089943180,knee*,1763089946986,elbow,1763089956652",,,,,,,,"1763089701701,hammer,1763089706500,hair dryer ,1763089720460,hook,1763089728643",,,,,,
R_3exnmJ5DXONG5LD,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",11.403,11.403,60.106,1,1.715,1.715,60.009,1,"yellow,yonder,yes",1.526,1.526,60.006,1,1.861,1.861,60.013,1,"eyeliner,eyeshadow",6.658,45.818,60.067,3,4.314,5.453,60.012,2,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",4.164,4.164,60.018,1,3.17,3.17,60.007,1,18,Male,,White,,No,Yes,English,No,no,no,45067,,,,,,,"1763131242408,monkey,1763131262836,bear,1763131266468,bird,1763131270284,giraff,1763131272695,gorrilla,1763131277977,snake,1763131279971,dog,1763131282919,cat,1763131284262,lion,1763131291800,tiger,1763131297560,sloth,1763131299453,fish,1763131302452","1763131305823,doll,1763131310377,action figure,1763131314367,car,1763131320669,plane,1763131322408,house,1763131329463,doll,1763131337617,nerf,1763131348668,balls,1763131363217",,,,,,,"1763131387221,joy,1763131393316,jam,1763131394506,jog,1763131400028,jitters,1763131405685,justify,1763131408980,judge,1763131413823,jelous,1763131422976,just,1763131446544","1763131449897,how,1763131454134,hoe,1763131456173,hustle,1763131461229,hug,1763131467627,huge,1763131468953,heard,1763131474024,hard,1763131476293,has,1763131478456,hood,1763131490211",,,,,,,"1763131816461,shirt,1763131826693,shoe,1763131829611,sweatshirt,1763131838569","1763131880928,but,1763131896363,butter,1763131899066,bottom,1763131904711,brutal,1763131910802,bust,1763131915744",,,,,,,"1763131593871,nook,1763131641713,nighstand,1763131646013","1763131687255,arm,1763131698023"
R_11oxznFVfJMfzg2,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",2.618,2.618,60.117,1,3.496,3.496,60.012,1,"yellow,yonder,yes",3.538,3.538,60.006,1,3.864,3.864,60.01,1,"eyeliner,eyeshadow",2.419,2.419,60.01,1,7.484,21.026,61.986,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45884,,,"1762469884628,chair,1762469889023,table,1762469893741,desk,1762469895178,lamp,1762469904178,bedstand,1762469906756,counter,1762469910278,cabinet,1762469912438,sofa,1762469913607,couch,1762469915327,dresser,1762469929033","1762469948219,ear,1762469952552,eye,1762469953805,head,1762469956547,arm,1762469957725,elbow,1762469959046,finger,1762469960615,hand,1762469962093,shoulder,1762469964458,knee,1762469965586,leg,1762469966958,ankle,1762469968823,foot,1762469971335,toe,1762469973027,stomach,1762469975158,chest,1762469979718,back,1762469983504,nose,1762469987522,mouth,1762469989305,thumb,1762469996332,wrist,1762469998494,neck,1762470001989,chin,1762470006427",,,,,,,"1762470023054,snake,1762470028967,snack,1762470031572,sharpie,1762470033902,sore,1762470035655,sap,1762470037069,soar,1762470039319,sore,1762470040512,sold,1762470042528,sat,1762470044521,sea,1762470045838,see,1762470046911,score,1762470052453,soccer,1762470054430,stand,1762470055880,super,1762470058060,scary,1762470060190,sentimental,1762470065006,stay,1762470067808,sip,1762470069608,share,1762470072791,shake,1762470076661,should,1762470080129","1762470085844,bored,1762470090913,bell,1762470092543,bench,1762470095248,back,1762470097232,ball,1762470101015,basket,1762470104048,basketball,1762470107345,bond,1762470109747,bat,1762470116028,batter,1762470117687,bake,1762470126003,banned,1762470128720,banner,1762470130231,bail,1762470132166,bawl,1762470135770,bet,1762470144031",,,,,,,,,,,,,,,"1762470159856,ferret,1762470165283,fish,1762470171018,finch,1762470174624,flamingo,1762470212066","1762470224613,pickleball,1762470249017",,,,
R_50YkL7aJIfHh9jx,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",3.614,3.614,60.01,1,1.995,1.995,60.009,1,"yellow,yonder,yes",5.317,6.267,60.011,2,3.807,3.807,60.01,1,"eyeliner,eyeshadow",3.343,3.343,60.011,1,2.594,2.594,60.008,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",2.617,2.617,60.009,1,6.079,6.079,60.008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Female,,Black or African American,,Yes,Yes,Spanish,No,no,no,45269,,,,,"1763140082353,drum,1763140091546,sax,1763140094562,violin,1763140097364,mic,1763140099968,drum,1763140105689,piano,1763140111802,flute,1763140114505,trombone,1763140117761,recorder,1763140122176,giatur,1763140128794,ukele,1763140131189,harmonica,1763140141877","1763140145374,hammer,1763140149795,screw,1763140152358,plier,1763140163921,torch,1763140174809,light,1763140177457,screwdriver,1763140187896",,,,,,,"1763140219400,no,1763140228157,nap,1763140230863,nest,1763140233401,null,1763140235579,nickle,1763140239981,niche,1763140242112,nowhere,1763140245808,night,1763140249412,nachos,1763140251908,nipple,1763140253507,nude,1763140255502,nasty,1763140258519,nervous,1763140262528,natious,1763140269710,note,1763140273112,nice,1763140275257","1763140282226,apple,1763140288362,all,1763140289944,allowed,1763140292884,as,1763140295028,allot,1763140301173,acid,1763140306171,ashy,1763140308975,annoyed,1763140310942,acute,1763140317323,angry,1763140327822,arie,1763140339558",,,,,,,"1763140632317,fart,1763140638709,tiger,1763140640342,lion,1763140642003,pig,1763140644067,bear,1763140646754,bird,1763140649337,fat,1763140652982,fashion,1763140655053,fall,1763140658548,fail,1763140660605,fill,1763140662938,feast,1763140665516,feed,1763140667371,fean,1763140669676,fur,1763140673960,dog,1763140678622,cat,1763140680201,rat,1763140681276,snail,1763140682671,ladybug,1763140686320,fly,1763140687937","1763140694740,ipad,1763140702484,doll,1763140703929,pair,1763140709129,pink,1763140711075,pull,1763140713750,push,1763140715113,pear,1763140718216,peer,1763140719663,prank,1763140722807,pint,1763140725722,piss,1763140727423,press,1763140732960,punge,1763140736280,pills,1763140740398,pin,1763140749054,put,1763140751101",,,,,,,"1763140358374,shoe,1763140362976,sweater,1763140365998,socks,1763140368249,scarf,1763140370761,sunglasses,1763140376415,suit,1763140379984,sweater,1763140382984,shirt,1763140394464,shoes,1763140396727","1763140438854,bby,1763140446647,biscut,1763140451548,bacon,1763140457152,burger,1763140460589,biscut,1763140463953,birra,1763140486695,birra,1763140489828",,
R_1f8V52U3I0bL5yH,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",3.339,3.339,60.113,1,1.581,1.581,60.008,1,"yellow,yonder,yes",1.182,1.182,60.005,1,1.135,1.135,60.015,1,"eyeliner,eyeshadow",1.186,1.186,60.105,1,2.145,2.145,60.114,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.04,1.04,60.014,1,1.172,1.172,60.005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,Other,Mixed,Yes,Yes,N/A,No,N/A,N/A,45405,,,"1763141240885,chair,1763141248652,table,1763141254034,couch,1763141257392,love seat,1763141261346,stool,1763141268799,bench,1763141300392","1763141304152,head,1763141310478,arm,1763141312846,leg,1763141314046,stomach,1763141316747,toe,1763141318716,foot,1763141320376,hand,1763141321602,ear,1763141323615,hair,1763141327310,finger,1763141330969,chest,1763141338634,buttocks,1763141342666,palm,1763141347536,nose,1763141350198,eyes,1763141351288,mouth,1763141353521,eyebrows,1763141356300,lips,1763141358789,chin,1763141361142",,,,,,,"1763141380271,soap,1763141384605,sin,1763141387248,shape,1763141391031,stomach,1763141396321,snow,1763141398198,sock,1763141403138,sneakers,1763141404338,shoes,1763141406451,shorts,1763141407495,shirts,1763141408826,shampoo,1763141419129,snake,1763141424593,sloth,1763141428472,shout,1763141434814,shit,1763141439091","1763141445220,bee,1763141447238,bed,1763141448443,bear,1763141449117,bite,1763141451740,bettle,1763141454507,bath,1763141456231,book,1763141458902,broke,1763141459859,bubble,1763141467378,bank,1763141469516,bass,1763141472283,band,1763141480902,bottle,1763141494386,bread,1763141500841",,,,,,,"1763141678661,jazz,1763141682937,jeans,1763141686301,jukebox,1763141690193,job,1763141693207,jump,1763141700986,jog,1763141720811","1763141741021,horse,1763141745404,wrench,1763141748951,hammer,1763141750823,screw,1763141754453,saw,1763141759965,help,1763141762306,horizon,1763141767263,how,1763141778993,hour,1763141780988,her,1763141783305,him,1763141784735,house,1763141786907,hot,1763141789848,honor,1763141797627",,,,,,,"1763141520760,fish,1763141523281,flamingo,1763141525111,fawn,1763141536265,frog,1763141574363,fox,1763141575991,falcon,1763141580024","1763141584246,plush,1763141609994,playdo,1763141619991",,,,
R_5dNvH9SCJGF0rM3,TRUE,FALSE,"thriller,horror,action,comedy",5.938,5.938,60.108,1,5.41,5.41,60.008,1,"yellow,yonder,yes",2.93,2.93,60.01,1,2.053,2.053,60.009,1,"eyeliner,eyeshadow",2.762,2.762,60.149,1,3.48,3.48,60.04,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",3.803,3.803,60.01,1,37.113,37.113,60.107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,Black or African American,,Yes,Yes,None,No,NO,None,45800,,"1763142330498,bread,1763142338048,grapes,1763142342783,mac and cheese,1763142347072,turkey,1763142349393,chicken,1763142351508,steak,1763142353384,burger,1763142358590,hotdog,1763142368070,soup,1763142371051,sald,1763142372789,rice,1763142386651",,,,,,,"1763142414679,food,1763142419820,fat,1763142421574,faint,1763142424251,fact,1763142426486,food,1763142430727,facist,1763142438919,fall,1763142444790,fast,1763142452358,for,1763142453541,four,1763142458691,fish,1763142461730,fuck,1763142467598,famous,1763142471591,fame,1763142472842","1763142485604,puppy,1763142490589,pact,1763142493046,pad,1763142494812,pool,1763142497170,porch,1763142498753,pam,1763142505119,past,1763142513436,passion,1763142538431",,,,,,,"1763142778504,chair,1763142785686,nice,1763142787079,table,1763142789505,cabinet,1763142797613,never,1763142802132,neglect,1763142814594,microwave,1763142835760,bed,1763142837816","1763142840460,apple,1763142879651,apricot,1763142882291,hand,1763142883846,leg,1763142886995,arm,1763142888355,ankle,1763142889753,neck,1763142891414,face,1763142892604,eyes,1763142894115,nose,1763142896045,foot,1763142898946,toe,1763142900502",,,,,,,"1763142605081,Jingle,1763142624759","1763142671060,hammer,1763142676397,Hand saw,1763142691252,heat gun,1763142699811",,,,,,
